Title,Rental_Price,Rooms,m2,Province,Municipality,Date
"Piso en Belén - San Roque, Jaén",400€/mes,2 hab.,60 m²,jaen-provincia,Jaén,2022-02-19
"Casa o chalet independiente en calle Virgen del Carmen, 22, Santa Isabel, Jaén",720€/mes,3 hab.,103 m²,jaen-provincia,Jaén,2022-02-19
"Casa o chalet independiente en calle Gaspar Becerra, 35, Baeza",395€/mes,3 hab.,200 m²,jaen-provincia,Baeza,2022-02-19
"Piso en calle Antonio Muñoz Molina, 9, Renfe - Bulevar 1º y 2º Fase, Jaén",650€/mes,3 hab.,83 m²,jaen-provincia,Jaén,2022-02-19
"Piso en Antonio Romero Maroto, Renfe - Bulevar 1º y 2º Fase, Jaén",600€/mes,2 hab.,65 m²,jaen-provincia,Jaén,2022-02-19
"Piso en San Bartolomé - Millán de Priego, Jaén",600€/mes,2 hab.,105 m²,jaen-provincia,Jaén,2022-02-19
"Chalet adosado en calle Cádiz, Fuerte del Rey",400€/mes,5 hab.,189 m²,jaen-provincia,Fuerte del Rey,2022-02-19
"Piso en avenida de Andalucía, 23, Zona Hospital, Linares",365€/mes,4 hab.,108 m²,jaen-provincia,Linares,2022-02-19
"Piso en San Bartolomé - Millán de Priego, Jaén",400€/mes,1 hab.,70 m²,jaen-provincia,Jaén,2022-02-19
"Casa o chalet independiente en calle Río Guadalete, 34, Martos",240€/mes,4 hab.,240 m²,jaen-provincia,Martos,2022-02-19
"Piso en avenida de Andalucía, Zona Hospital, Linares",450€/mes,3 hab.,90 m²,jaen-provincia,Linares,2022-02-19
"Piso en calle Corredera de San Marcos, Centro Ciudad, Linares",530€/mes,3 hab.,135 m²,jaen-provincia,Linares,2022-02-19
"Casa o chalet independiente en Valdeastillas - Fuentezuelas, Jaén",750€/mes,4 hab.,300 m²,jaen-provincia,Jaén,2022-02-19
"Piso en calle Virgen de la Capilla, Avda de Madrid - Pº de la Estación, Jaén",645€/mes,2 hab.,115 m²,jaen-provincia,Jaén,2022-02-19
"Piso en calle miguel romera, 21, San Ildefonso - Catedral, Jaén",450€/mes,3 hab.,100 m²,jaen-provincia,Jaén,2022-02-19
"Piso en avenida de Granada, 15, Valdepeñas de Jaén",400€/mes,3 hab.,164 m²,jaen-provincia,Valdepeñas de Jaén,2022-02-19
"Piso en calle Angosta Compañía, 12, Baeza",370€/mes,2 hab.,110 m²,jaen-provincia,Baeza,2022-02-19
"Chalet en Alcantarilla - La Glorieta, Jaén",600€/mes,4 hab.,210 m²,jaen-provincia,Jaén,2022-02-19
"Piso en avenida Cristo Rey, 4, Ubeda",450€/mes,4 hab.,105 m²,jaen-provincia,Ubeda,2022-02-19
"Piso en calle Manises, 3, Villacarrillo",300€/mes,2 hab.,60 m²,jaen-provincia,Villacarrillo,2022-02-19
"Piso en calle Martínez Molina, 3, San Bartolomé - Millán de Priego, Jaén",420€/mes,3 hab.,78 m²,jaen-provincia,Jaén,2022-02-19
"Piso en calle Real, 26, Ubeda",320€/mes,1 hab.,50 m²,jaen-provincia,Ubeda,2022-02-19
"Piso en Valdeastillas - Fuentezuelas, Jaén",580€/mes,3 hab.,110 m²,jaen-provincia,Jaén,2022-02-19
"Piso en Avda de Madrid - Pº de la Estación, Jaén",675€/mes,2 hab.,115 m²,jaen-provincia,Jaén,2022-02-19
"Piso en plaza virgen de la esperanza, 2, Centro, Logroño",400€/mes,2 hab.,50 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Río Oja, 3, Lardero",341€/mes,1 hab.,42 m²,la-rioja,Lardero,2022-02-19
"Piso en calle Pepe Blanco, Lardero",500€/mes,2 hab.,60 m²,la-rioja,Lardero,2022-02-19
"Estudio en calle Santiago, 19, Navarrete",338€/mes,55 m²,Bajo exterior con ascensor,la-rioja,Navarrete,2022-02-19
"Piso en carretera de Logroño, 9, Navarrete",700€/mes,4 hab.,200 m²,la-rioja,Navarrete,2022-02-19
"Piso en calle Ortega y Gasset, 4, Cascajos - Piqueras, Logroño",650€/mes,2 hab.,75 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Río Guadalquivir, Lardero",450€/mes,1 hab.,40 m²,la-rioja,Lardero,2022-02-19
"Piso en calle Rio Jubera, 4, Villamediana de Iregua",475€/mes,2 hab.,65 m²,la-rioja,Villamediana de Iregua,2022-02-19
"Piso en calle Rio Isla, Portillejo - Valdegastea, Logroño",500€/mes,2 hab.,78 m²,la-rioja,Logroño,2022-02-19
Piso en Lardero,530€/mes,2 hab.,90 m²,la-rioja,Piso en Lardero,2022-02-19
"Ático en calle la Victoria, 24, Cenicero",280€/mes,1 hab.,40 m²,la-rioja,Cenicero,2022-02-19
"Piso en avenida de Colón, Residencia, Logroño",700€/mes,3 hab.,139 m²,la-rioja,Logroño,2022-02-19
"Piso en calle 3 de Abril, 16, Lardero",450€/mes,3 hab.,82 m²,la-rioja,Lardero,2022-02-19
"Piso en Cascajos - Piqueras, Logroño",755€/mes,2 hab.,85 m²,la-rioja,Logroño,2022-02-19
"Piso en Oeste, Logroño",550€/mes,2 hab.,70 m²,la-rioja,Logroño,2022-02-19
Estudio en Lardero,450€/mes,42 m²,Planta 2ª exterior con ascensor,la-rioja,Estudio en Lardero,2022-02-19
"Piso en calle Doctor Remón, 7, Autol",500€/mes,4 hab.,98 m²,la-rioja,Autol,2022-02-19
"Piso en calle General Vara de Rey, Cascajos - Piqueras, Logroño",900€/mes,4 hab.,153 m²,la-rioja,Logroño,2022-02-19
"Piso en Centro, Logroño",750€/mes,3 hab.,105 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Doctores Castroviejo, Centro, Logroño",475€/mes,2 hab.,60 m²,la-rioja,Logroño,2022-02-19
Chalet adosado en Alesanco,450€/mes,3 hab.,120 m²,la-rioja,Chalet adosado en Alesanco,2022-02-19
"Piso en CHILE, Centro, Logroño",600€/mes,2 hab.,70 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Teniente Coronel Santos Ascarza, 9, Universidad - Los Lirios, Logroño",490€/mes,2 hab.,73 m²,la-rioja,Logroño,2022-02-19
"Piso en Universidad - Los Lirios, Logroño",550€/mes,1 hab.,46 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Ventilla, 6, Haro",385€/mes,1 hab.,55 m²,la-rioja,Haro,2022-02-19
"Ático en calle los Almendros, 15, Lardero",600€/mes,3 hab.,115 m²,la-rioja,Lardero,2022-02-19
"Piso en calle José Zorrilla, 2, Cascajos - Piqueras, Logroño",750€/mes,3 hab.,120 m²,la-rioja,Logroño,2022-02-19
"Piso en médicos sin fronteras, 10, Haro",550€/mes,3 hab.,65 m²,la-rioja,Haro,2022-02-19
"Piso en Centro, Logroño",560€/mes,3 hab.,70 m²,la-rioja,Logroño,2022-02-19
"Piso en Residencia, Logroño",485€/mes,2 hab.,60 m²,la-rioja,Logroño,2022-02-19
"Piso en calle Veintinueve de Abril, 51, Santa Catalina - Canteras, Las Palmas de Gran Canaria",550€/mes,1 hab.,52 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Lola de la Torre, Tamaraceite, Las Palmas de Gran Canaria",540€/mes,1 hab.,60 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Antonio Rumeu de Armas, San Juan, Telde",750€/mes,3 hab.,100 m²,las-palmas,Telde,2022-02-19
"Piso en calle Juan Diego de la Fuente, San Gregorio, Telde",750€/mes,2 hab.,70 m²,las-palmas,Telde,2022-02-19
"Chalet adosado en avenida de Gran Canaria, s/n, Playa del Inglés, San Bartolomé de Tirajana",1.650€/mes,2 hab.,80 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en calle Einstein, Sonnenland, San Bartolomé de Tirajana",770€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en avenida Touroperador Startour, 4, Maspalomas-Meloneras, San Bartolomé de Tirajana",950€/mes,2 hab.,60 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en avenida Touroperador Neckermann, Maspalomas-Meloneras, San Bartolomé de Tirajana",700€/mes,1 hab.,40 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle de la Güera, Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",695€/mes,3 hab.,100 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Ático en calle Doramas, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",700€/mes,2 hab.,107 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en calle tallero, Burrero, Ingenio",500€/mes,2 hab.,50 m²,las-palmas,Ingenio,2022-02-19
"Piso en calle Doctor Vernau, 4, Gáldar",500€/mes,2 hab.,80 m²,las-palmas,Gáldar,2022-02-19
"Piso en Vecindario centro-San Pedro Mártir, Santa Lucía de Tirajana",650€/mes,3 hab.,95 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
Chalet en Mogán,1.800€/mes,3 hab.,80 m²,las-palmas,Chalet en Mogán,2022-02-19
"Piso en Tauro-Playa del Cura, Mogán",700€/mes,2 hab.,65 m²,las-palmas,Mogán,2022-02-19
"Piso en calle Doctor Gómez Ulla, 51, Valterra-La Vega-Las Salinas, Arrecife",650€/mes,3 hab.,90 m²,las-palmas,Arrecife,2022-02-19
"Piso en calle Artesano Paquito Batista, Antigua",450€/mes,1 hab.,40 m²,las-palmas,Antigua,2022-02-19
"Piso en calle la chopa, 16, Pozo Izquierdo, Santa Lucía de Tirajana",375€/mes,1 hab.,45 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en calle León y Castillo, 30, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",575€/mes,1 hab.,46 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Casa de pueblo en Roble, 4, Valsequillo de Gran Canaria",950€/mes,2 hab.,130 m²,las-palmas,Valsequillo de Gran Canaria,2022-02-19
"Piso en Teruel, Vecindario-Los Llanos, Santa Lucía de Tirajana",500€/mes,2 hab.,70 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en San Fernando, San Bartolomé de Tirajana",580€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Virgen del Pilar, 47, Escaleritas - La Feria, Las Palmas de Gran Canaria",650€/mes,2 hab.,80 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Alcaravaneras, Las Palmas de Gran Canaria",680€/mes,2 hab.,65 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Chalet adosado en Los Alvarados-Fuente los Berros, Santa Brigida",1.000€/mes,3 hab.,126 m²,las-palmas,Santa Brigida,2022-02-19
"Piso en Santa Catalina - Canteras, Las Palmas de Gran Canaria",650€/mes,1 hab.,55 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Santa Catalina - Canteras, Las Palmas de Gran Canaria",620€/mes,1 hab.,52 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Albareda, Santa Catalina - Canteras, Las Palmas de Gran Canaria",1.450€/mes,2 hab.,100 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Pérez Múñoz, La Isleta, Las Palmas de Gran Canaria",750€/mes,4 hab.,95 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Tamaraceite, Las Palmas de Gran Canaria",600€/mes,1 hab.,65 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Chalet adosado en Francisco Maldonado, Altavista - Don Zoilo, Las Palmas de Gran Canaria",1.500€/mes,2 hab.,162 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Juan de Padilla, Triana, Las Palmas de Gran Canaria",790€/mes,4 hab.,152 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en avenida de Escaleritass, Altavista - Don Zoilo, Las Palmas de Gran Canaria",800€/mes,4 hab.,90 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en La Isleta, Las Palmas de Gran Canaria",600€/mes,1 hab.,50 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Secretario Artiles, 88, Santa Catalina - Canteras, Las Palmas de Gran Canaria",800€/mes,2 hab.,69 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Estudio en Santa Catalina - Canteras, Las Palmas de Gran Canaria",600€/mes,44 m²,Planta 1ª interior con ascensor,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Dúplex en calle Bonsai San Agustin, 1, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",900€/mes,1 hab.,61 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Arena, Triana, Las Palmas de Gran Canaria",600€/mes,1 hab.,67 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",450€/mes,1 hab.,45 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Victor Hugo, Alcaravaneras, Las Palmas de Gran Canaria",700€/mes,2 hab.,85 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Estudio en calle Torres Quevedo, Santa Catalina - Canteras, Las Palmas de Gran Canaria",1.300€/mes,30 m²,Planta 4ª exterior con ascensor,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Estudio en calle José Franchy Roca, Santa Catalina - Canteras, Las Palmas de Gran Canaria",1.200€/mes,30 m²,exterior con ascensor,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Dúplex en calle Bonsai- San Agustin, 1, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",1.000€/mes,1 hab.,61 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en avenida Morro del Guincho, 6, Tauro-Playa del Cura, Mogán",1.000€/mes,2 hab.,97 m²,las-palmas,Mogán,2022-02-19
"Piso en Cruce de Arinaga, Agüimes",650€/mes,3 hab.,62 m²,las-palmas,Agüimes,2022-02-19
"Piso en calle Luis Morote, Santa Catalina - Canteras, Las Palmas de Gran Canaria",669€/mes,1 hab.,40 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Casa terrera en Siete Palmas, Las Palmas de Gran Canaria",1.600€/mes,4 hab.,200 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Alredo L Jones, Santa Catalina - Canteras, Las Palmas de Gran Canaria",500€/mes,1 hab.,60 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Juan Rejón, La Isleta, Las Palmas de Gran Canaria",700€/mes,1 hab.,65 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Antonio María Manrique, La Minilla, Las Palmas de Gran Canaria",650€/mes,1 hab.,49 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en San Agustín-Bahía Feliz, San Bartolomé de Tirajana",850€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en calle Tauro, Maspalomas-Meloneras, San Bartolomé de Tirajana",750€/mes,1 hab.,45 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Europa, 23, Ingenio",650€/mes,3 hab.,109 m²,las-palmas,Ingenio,2022-02-19
"Chalet pareado en calle Hamburgo, Playa del Inglés, San Bartolomé de Tirajana",2.200€/mes,2 hab.,120 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Dúplex en calle Carmen Laforet, 23, Sonnenland, San Bartolomé de Tirajana",990€/mes,1 hab.,54 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en avenida Sargento Provisionales, 30, Playa del Inglés, San Bartolomé de Tirajana",1.250€/mes,2 hab.,75 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en Blas de Lezo, Playa de Arinaga, Agüimes",550€/mes,3 hab.,90 m²,las-palmas,Agüimes,2022-02-19
"Piso en LUIS DORESTE SILVA, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",930€/mes,3 hab.,96 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Artami, 28, El Doctoral, Santa Lucía de Tirajana",580€/mes,3 hab.,85 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en avenida estados unidos, s/n, Playa del Inglés, San Bartolomé de Tirajana",1.200€/mes,2 hab.,100 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Ático en calle el Taxista, 7, Las Mesas - El Toscón, Las Palmas de Gran Canaria",450€/mes,2 hab.,50 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Conde de la Vega Grande, 3, San Juan, Telde",500€/mes,3 hab.,160 m²,las-palmas,Telde,2022-02-19
"Piso en Lomo la Plana, 18, Siete Palmas, Las Palmas de Gran Canaria",850€/mes,3 hab.,103 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Duque de Osuna, Playa de Arinaga, Agüimes",600€/mes,2 hab.,60 m²,las-palmas,Agüimes,2022-02-19
"Piso en calle Federico Viera, 13, Schamann - Rehoyas, Las Palmas de Gran Canaria",600€/mes,3 hab.,65 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle de la Güera, 1, Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",695€/mes,3 hab.,95 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Chalet adosado en avenida de Gran Canaria, 20, Playa del Inglés, San Bartolomé de Tirajana",850€/mes,1 hab.,55 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Sagasta, Santa Catalina - Canteras, Las Palmas de Gran Canaria",850€/mes,2 hab.,64 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en avenida de Tirajana, 9, Playa del Inglés, San Bartolomé de Tirajana",900€/mes,1 hab.,45 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en avenida de Tirma, 15, Playa del Inglés, San Bartolomé de Tirajana",1.100€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en avenida de Tirajana, Playa del Inglés, San Bartolomé de Tirajana",1.200€/mes,2 hab.,65 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet pareado en avenida de Gran Canaria, 50, Playa del Inglés, San Bartolomé de Tirajana",1.200€/mes,1 hab.,70 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en Juan Matero de Castro, s/n, Moya",600€/mes,4 hab.,100 m²,las-palmas,Moya,2022-02-19
"Piso en calle parroco manuel coba, 5, Vega de San Mateo",550€/mes,2 hab.,63 m²,las-palmas,Vega de San Mateo,2022-02-19
"Ático en avenida de Tirma, 2, Playa del Inglés, San Bartolomé de Tirajana",900€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet pareado en NAyra, Arguineguín, Mogán",1.450€/mes,2 hab.,190 m²,las-palmas,Mogán,2022-02-19
"Piso en Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",700€/mes,1 hab.,42 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en avenida de Tirajana, 28, Playa del Inglés, San Bartolomé de Tirajana",900€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en avenida Alfereces Provisionales, Playa del Inglés, San Bartolomé de Tirajana",850€/mes,2 hab.,65 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en avenida de Gran Canaria, Playa del Inglés, San Bartolomé de Tirajana",2.200€/mes,2 hab.,80 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en avenida de Tirma, Playa del Inglés, San Bartolomé de Tirajana",850€/mes,1 hab.,45 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en Playa del Inglés, San Bartolomé de Tirajana",1.400€/mes,2 hab.,75 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Gran Canaria, Puerto Rico, Mogán",600€/mes,1 hab.,45 m²,las-palmas,Mogán,2022-02-19
"Piso en San Sristobal de la Laguna, Playa del Inglés, San Bartolomé de Tirajana",850€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en calle Tauro, Maspalomas-Meloneras, San Bartolomé de Tirajana",800€/mes,1 hab.,60 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en Lope de Hoces, 76, Playa de Arinaga, Agüimes",550€/mes,2 hab.,70 m²,las-palmas,Agüimes,2022-02-19
"Piso en avenida Escaleritas, Altavista - Don Zoilo, Las Palmas de Gran Canaria",1.000€/mes,2 hab.,70 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Ramón y Cajal, 4, Casco Urbano, Santa Brigida",800€/mes,2 hab.,70 m²,las-palmas,Santa Brigida,2022-02-19
"Casa o chalet independiente en avenida Touroperador Vingresor, Maspalomas-Meloneras, San Bartolomé de Tirajana",850€/mes,1 hab.,40 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en avenida Playa del Cura, Tauro-Playa del Cura, Mogán",950€/mes,1 hab.,55 m²,las-palmas,Mogán,2022-02-19
"Chalet en Playa del Inglés, San Bartolomé de Tirajana",1.800€/mes,3 hab.,150 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet pareado en avenida Touroperador Vingresor, 47, Maspalomas-Meloneras, San Bartolomé de Tirajana",1.200€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Antonio Oquendo, 3, Playa de Arinaga, Agüimes",630€/mes,2 hab.,80 m²,las-palmas,Agüimes,2022-02-19
"Piso en avenida Alejandro del Castillo, San Fernando, San Bartolomé de Tirajana",750€/mes,2 hab.,75 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en avenida Canarias, 490, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",620€/mes,2 hab.,72 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en Leon y Castillo, 233, Ciudad Jardín, Las Palmas de Gran Canaria",1.200€/mes,3 hab.,123 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Casa o chalet independiente en plaza de Santiago, Gáldar",950€/mes,3 hab.,126 m²,las-palmas,Gáldar,2022-02-19
"Chalet adosado en calle la Laguna, 12, Costa Teguise, Teguise",900€/mes,2 hab.,92 m²,las-palmas,Teguise,2022-02-19
"Chalet pareado en Ave. Gran Canaria, 118, Playa del Inglés, San Bartolomé de Tirajana",975€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Estudio en avenida de Moya, 10, s/n, San Fernando, San Bartolomé de Tirajana",560€/mes,28 m²,Planta 3ª exterior con ascensor,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Casa o chalet independiente en urb geafond p10, s/n, Corralejo, La Oliva",1.800€/mes,3 hab.,110 m²,las-palmas,La Oliva,2022-02-19
"Chalet adosado en touroperador Tui, 1, Maspalomas-Meloneras, San Bartolomé de Tirajana",650€/mes,1 hab.,50 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Chalet adosado en touroperador neckerman, 33, Maspalomas-Meloneras, San Bartolomé de Tirajana",900€/mes,1 hab.,80 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle el Beato 35138, 56, Tauro-Playa del Cura, Mogán",800€/mes,2 hab.,70 m²,las-palmas,Mogán,2022-02-19
"Piso en calle Luis Morote, 40, Santa Catalina - Canteras, Las Palmas de Gran Canaria",680€/mes,1 hab.,50 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle las Adelfas, 15, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",800€/mes,1 hab.,40 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en venegas, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",900€/mes,2 hab.,90 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle de Orilla Alta, 45, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",650€/mes,3 hab.,100 m²,las-palmas,Santa Lucía de Tirajana,2022-02-19
"Piso en calle Doña Consuelo la Maestra, 26, Santa Maria de Guia de Gran Canaria",600€/mes,3 hab.,110 m²,las-palmas,Santa Maria de Guia de Gran Canaria,2022-02-19
"Piso en antonio maria manrique, La Minilla, Las Palmas de Gran Canaria",1.050€/mes,3 hab.,99 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle Domingo Suárez, 5, Arguineguín, Mogán",850€/mes,2 hab.,75 m²,las-palmas,Mogán,2022-02-19
"Piso en San Agustín-Bahía Feliz, San Bartolomé de Tirajana",750€/mes,2 hab.,60 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle La Lajilla, Arguineguín, Mogán",1.200€/mes,2 hab.,70 m²,las-palmas,Mogán,2022-02-19
"Piso en Arguineguín, Mogán",850€/mes,1 hab.,70 m²,las-palmas,Mogán,2022-02-19
"Dúplex en calle Bonsai 1 San agustin, 1, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",900€/mes,1 hab.,61 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Dúplex en calle palafox, Guanarteme, Las Palmas de Gran Canaria",1.400€/mes,3 hab.,156 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle maria encarnacion, San Gregorio, Telde",700€/mes,3 hab.,110 m²,las-palmas,Telde,2022-02-19
"Chalet pareado en Av. Touroperador Vingresor, 24, 35100 Maspalomas, Maspalomas-Meloneras, San Bartolomé de Tirajana",1.050€/mes,1 hab.,100 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en calle Secretario Padilla 100, s/n, Guanarteme, Las Palmas de Gran Canaria",1.000€/mes,3 hab.,70 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Jose Franchy Roca, 4, Arucas Casco, Arucas",600€/mes,4 hab.,120 m²,las-palmas,Arucas,2022-02-19
"Piso en Diderot, 19, Santa Catalina - Canteras, Las Palmas de Gran Canaria",650€/mes,1 hab.,50 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Chalet adosado en Las Margaritas, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",1.100€/mes,1 hab.,60 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Piso en Jinamar, Telde",650€/mes,2 hab.,68 m²,las-palmas,Telde,2022-02-19
"Piso en calle Galo Ponte, 10, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",1.400€/mes,2 hab.,135 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Pintor Lola massiu, 10, Tamaraceite, Las Palmas de Gran Canaria",800€/mes,4 hab.,107 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en SAN BERNARDO, Triana, Las Palmas de Gran Canaria",700€/mes,2 hab.,68 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en calle las Pitas, San Agustín-Bahía Feliz, San Bartolomé de Tirajana",1.200€/mes,2 hab.,89 m²,las-palmas,San Bartolomé de Tirajana,2022-02-19
"Ático en Néstor De la Torre, s/n, Alcaravaneras, Las Palmas de Gran Canaria",1.300€/mes,2 hab.,100 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
"Piso en Maria Encarnacion Navarro, San Gregorio, Telde",700€/mes,3 hab.,110 m²,las-palmas,Telde,2022-02-19
"Piso en Los Martinez de Escobar, Santa Catalina - Canteras, Las Palmas de Gran Canaria",730€/mes,1 hab.,54 m²,las-palmas,Las Palmas de Gran Canaria,2022-02-19
